Role,University,Localization,Faculty,Gender,Academic_Age,Age
PA,Univ. UDINE,North,INGEGNERIA,M,11,41
PA,Univ. UDINE,North,INGEGNERIA,M,11,41
PA,Univ. UDINE,North,INGEGNERIA,M,11,41
PA,Univ. UDINE,North,INGEGNERIA,M,11,41
PA,Univ. UDINE,North,INGEGNERIA,M,11,41
PA,Univ. UDINE,North,INGEGNERIA,M,11,41
PA,Univ. UDINE,North,INGEGNERIA,M,11,41
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
RU,Univ. FIRENZE,Centre,ECONOMIA,M,6,40
PA,Univ. BERGAMO,North,ECONOMIA,M,25,51
PA,Univ. BERGAMO,North,ECONOMIA,M,25,51
PA,Univ. BERGAMO,North,ECONOMIA,M,25,51
PA,Univ. BERGAMO,North,ECONOMIA,M,25,51
PA,Univ. BERGAMO,North,ECONOMIA,M,25,51
PA,Univ. BERGAMO,North,ECONOMIA,M,25,51
PA,Univ. BERGAMO,North,ECONOMIA,M,25,51
PA,Univ. BERGAMO,North,ECONOMIA,M,25,51
PA,Univ. BERGAMO,North,ECONOMIA,M,25,51
PA,Univ. BERGAMO,North,ECONOMIA,M,25,51
PA,Univ. BERGAMO,North,ECONOMIA,M,25,51
PA,Univ. BERGAMO,North,ECONOMIA,M,25,51
PO,Univ. CAGLIARI,Island,SCIENZE MAT.FIS.NAT.,M,32,68
PO,Univ. CAGLIARI,Island,SCIENZE MAT.FIS.NAT.,M,32,68
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PO,Univ. FIRENZE,Centre,,M,30,58
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PA,Univ. BARI,South,ECONOMIA,M,13,45
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
PO,Univ. Catt. S.Cuore,North,ECONOMIA,M,28,65
RU,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,F,11,43
RU,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,F,11,43
RU,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,F,11,43
RU,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,F,11,43
RU,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,F,11,43
RU,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,F,11,43
RU,"ROMA ""La Sapienza""",Centre,SC. POL. SOC. e COM.,F,11,43
PA,Univ. PALERMO,Island,ECONOMIA,M,32,64
PA,Univ. PALERMO,Island,ECONOMIA,M,32,64
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,"ROMA ""Tor Vergata""",Centre,ECONOMIA,M,18,48
PA,Univ. BOLOGNA,North,ECONOMIA,F,12,44
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
PO,Univ. ROMA TRE,Centre,SC. della FORMAZIONE,M,20,56
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
RU,Univ. VENEZIA,North,ECONOMIA,F,8,40
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,6,41
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PO,Univ. BRESCIA,North,ECONOMIA,M,24,54
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,32,66
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,32,66
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,32,66
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,32,66
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,32,66
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,32,66
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,32,66
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,32,66
RU,Univ. BOLOGNA,North,SCIENZE STATISTICHE,F,10,39
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. CAGLIARI,Island,ECONOMIA,M,7,38
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
RU,Univ. FOGGIA,South,ECONOMIA,F,10,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. BARI,South,ECONOMIA,M,13,42
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. TRENTO,North,SCIENZE COGNITIVE,F,29,56
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. Catt. S.Cuore,North,ECONOMIA,M,13,41
PA,Univ. BOLOGNA,North,ECONOMIA (Forlý),F,19,48
PA,Univ. BOLOGNA,North,ECONOMIA (Forlý),F,19,48
PA,Univ. BOLOGNA,North,ECONOMIA (Forlý),F,19,48
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,19,48
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,19,48
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,19,48
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,19,48
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,19,48
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,19,48
PA,Univ. PADOVA,North,SCIENZE STATISTICHE,F,19,48
